ret_20d_min,rsi_min,rsi_max,vol_min,dip_min,dip_max,ut_gate,ma20_mult,adx_min,macd_hist_pos,trades,win_rate,avg_pct,targets,stops,times
20,45,55,0.7,-9,-5,False,0.96,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,0.96,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,0.96,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,False,0.96,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-9,-5,True,,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.94,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.94,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.96,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.96,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-9,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,False,,,False,3,33.33333333333333,4.736951571734001e-15,1,2,0
20,45,55,0.7,-12,-6,False,,,True,2,50.0,3.000000000000007,1,1,0
20,45,55,0.7,-12,-6,False,,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,False,,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,False,,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,False,,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,False,0.94,,False,3,33.33333333333333,4.736951571734001e-15,1,2,0
20,45,55,0.7,-12,-6,False,0.94,,True,2,50.0,3.000000000000007,1,1,0
20,45,55,0.7,-12,-6,False,0.94,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,False,0.94,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,False,0.94,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,False,0.94,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,False,0.96,,False,3,33.33333333333333,4.736951571734001e-15,1,2,0
20,45,55,0.7,-12,-6,False,0.96,,True,2,50.0,3.000000000000007,1,1,0
20,45,55,0.7,-12,-6,False,0.96,18.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,False,0.96,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,False,0.96,22.0,False,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,False,0.96,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-12,-6,True,,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.94,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.94,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.96,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.96,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-12,-6,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,False,,,False,5,40.0,1.2000000000000064,2,3,0
20,45,55,0.7,-15,-6,False,,,True,3,33.33333333333333,5.921189464667502e-15,1,2,0
20,45,55,0.7,-15,-6,False,,18.0,False,2,100.0,12.000000000000014,2,0,0
20,45,55,0.7,-15,-6,False,,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-15,-6,False,,22.0,False,2,100.0,12.000000000000014,2,0,0
20,45,55,0.7,-15,-6,False,,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-15,-6,False,0.94,,False,5,40.0,1.2000000000000064,2,3,0
20,45,55,0.7,-15,-6,False,0.94,,True,3,33.33333333333333,5.921189464667502e-15,1,2,0
20,45,55,0.7,-15,-6,False,0.94,18.0,False,2,100.0,12.000000000000014,2,0,0
20,45,55,0.7,-15,-6,False,0.94,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-15,-6,False,0.94,22.0,False,2,100.0,12.000000000000014,2,0,0
20,45,55,0.7,-15,-6,False,0.94,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-15,-6,False,0.96,,False,5,40.0,1.2000000000000064,2,3,0
20,45,55,0.7,-15,-6,False,0.96,,True,3,33.33333333333333,5.921189464667502e-15,1,2,0
20,45,55,0.7,-15,-6,False,0.96,18.0,False,2,100.0,12.000000000000014,2,0,0
20,45,55,0.7,-15,-6,False,0.96,18.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-15,-6,False,0.96,22.0,False,2,100.0,12.000000000000014,2,0,0
20,45,55,0.7,-15,-6,False,0.96,22.0,True,1,100.0,12.000000000000014,1,0,0
20,45,55,0.7,-15,-6,True,,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.94,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.94,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.96,,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.96,,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.7,-15,-6,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,False,,,False,3,33.33333333333333,2.3684757858670005e-15,1,2,0
20,45,55,0.9,-12,-5,False,,,True,2,50.0,3.0000000000000036,1,1,0
20,45,55,0.9,-12,-5,False,,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,False,,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,False,,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,False,,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,False,0.94,,False,3,33.33333333333333,2.3684757858670005e-15,1,2,0
20,45,55,0.9,-12,-5,False,0.94,,True,2,50.0,3.0000000000000036,1,1,0
20,45,55,0.9,-12,-5,False,0.94,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,False,0.94,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,False,0.94,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,False,0.94,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,False,0.96,,False,3,33.33333333333333,2.3684757858670005e-15,1,2,0
20,45,55,0.9,-12,-5,False,0.96,,True,2,50.0,3.0000000000000036,1,1,0
20,45,55,0.9,-12,-5,False,0.96,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,False,0.96,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,False,0.96,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,False,0.96,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-5,True,,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.94,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.94,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.96,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.96,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,False,,,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,,,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.94,,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.94,,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.94,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.94,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.94,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.94,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.96,,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.96,,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.96,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.96,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.96,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,False,0.96,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-10,-5,True,,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.94,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.94,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.96,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.96,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-10,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,False,,,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,,,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.94,,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.94,,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.94,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.94,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.94,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.94,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.96,,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.96,,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.96,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.96,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.96,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,False,0.96,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-9,-5,True,,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.94,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.94,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.96,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.96,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-9,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,False,,,False,3,33.33333333333333,2.3684757858670005e-15,1,2,0
20,45,55,0.9,-12,-6,False,,,True,2,50.0,3.0000000000000036,1,1,0
20,45,55,0.9,-12,-6,False,,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,False,,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,False,,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,False,,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,False,0.94,,False,3,33.33333333333333,2.3684757858670005e-15,1,2,0
20,45,55,0.9,-12,-6,False,0.94,,True,2,50.0,3.0000000000000036,1,1,0
20,45,55,0.9,-12,-6,False,0.94,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,False,0.94,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,False,0.94,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,False,0.94,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,False,0.96,,False,3,33.33333333333333,2.3684757858670005e-15,1,2,0
20,45,55,0.9,-12,-6,False,0.96,,True,2,50.0,3.0000000000000036,1,1,0
20,45,55,0.9,-12,-6,False,0.96,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,False,0.96,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,False,0.96,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,False,0.96,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-12,-6,True,,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.94,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.94,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.96,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.96,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-12,-6,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,False,,,False,5,40.0,1.200000000000005,2,3,0
20,45,55,0.9,-15,-6,False,,,True,3,33.33333333333333,3.552713678800501e-15,1,2,0
20,45,55,0.9,-15,-6,False,,18.0,False,2,100.0,12.00000000000001,2,0,0
20,45,55,0.9,-15,-6,False,,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-15,-6,False,,22.0,False,2,100.0,12.00000000000001,2,0,0
20,45,55,0.9,-15,-6,False,,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-15,-6,False,0.94,,False,5,40.0,1.200000000000005,2,3,0
20,45,55,0.9,-15,-6,False,0.94,,True,3,33.33333333333333,3.552713678800501e-15,1,2,0
20,45,55,0.9,-15,-6,False,0.94,18.0,False,2,100.0,12.00000000000001,2,0,0
20,45,55,0.9,-15,-6,False,0.94,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-15,-6,False,0.94,22.0,False,2,100.0,12.00000000000001,2,0,0
20,45,55,0.9,-15,-6,False,0.94,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-15,-6,False,0.96,,False,5,40.0,1.200000000000005,2,3,0
20,45,55,0.9,-15,-6,False,0.96,,True,3,33.33333333333333,3.552713678800501e-15,1,2,0
20,45,55,0.9,-15,-6,False,0.96,18.0,False,2,100.0,12.00000000000001,2,0,0
20,45,55,0.9,-15,-6,False,0.96,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-15,-6,False,0.96,22.0,False,2,100.0,12.00000000000001,2,0,0
20,45,55,0.9,-15,-6,False,0.96,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,0.9,-15,-6,True,,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.94,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.94,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.96,,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.96,,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,45,55,0.9,-15,-6,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,False,,,False,2,50.0,3.0000000000000036,1,1,0
20,45,55,1.1,-12,-5,False,,,True,2,50.0,3.0000000000000036,1,1,0
20,45,55,1.1,-12,-5,False,,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,False,,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,False,,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,False,,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,False,0.94,,False,2,50.0,3.0000000000000036,1,1,0
20,45,55,1.1,-12,-5,False,0.94,,True,2,50.0,3.0000000000000036,1,1,0
20,45,55,1.1,-12,-5,False,0.94,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,False,0.94,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,False,0.94,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,False,0.94,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,False,0.96,,False,2,50.0,3.0000000000000036,1,1,0
20,45,55,1.1,-12,-5,False,0.96,,True,2,50.0,3.0000000000000036,1,1,0
20,45,55,1.1,-12,-5,False,0.96,18.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,False,0.96,18.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,False,0.96,22.0,False,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,False,0.96,22.0,True,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-12,-5,True,,,False,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,,,True,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,,18.0,False,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,,18.0,True,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,,22.0,False,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,,22.0,True,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.94,,False,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.94,,True,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.94,18.0,False,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.94,18.0,True,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.94,22.0,False,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.94,22.0,True,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.96,,False,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.96,,True,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.96,18.0,False,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.96,18.0,True,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.96,22.0,False,0,0.0,0.0,0,0,0
20,45,55,1.1,-12,-5,True,0.96,22.0,True,0,0.0,0.0,0,0,0
20,45,55,1.1,-10,-5,False,,,False,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-10,-5,False,,,True,1,100.0,12.000000000000007,1,0,0
20,45,55,1.1,-10,-5,False,,18.0,False,1,100.0,12.000000000000007,1,0,0
